1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
"$2,449",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,449'}]",Los Angeles,"4939 Topanga Canyon Blvd, Los Angeles, CA 91364",12 Month Lease,https://www.apartments.com/4939-topanga-canyon-blvd-los-angeles-ca/w02qmkj/,665,665 Sq Ft,CA,Houses,91364
,,,"$5,990",,Available Now,3½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,990'}]",Los Angeles,"4900 Calvin Ave, Los Angeles, CA 91356",12 Month Lease,https://www.apartments.com/4900-calvin-ave-los-angeles-ca/lyytjde/,"3,010","3,010 Sq Ft",CA,Houses,91356
,"$19,995",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$19,995'}]",Los Angeles,"200 S Venice Blvd, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/200-s-venice-blvd-los-angeles-ca/k87jy6b/,"3,735","3,735 Sq Ft",CA,Houses,90291
,,,"$4,200",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,200'}]",Glendale,"1431 Stanley Ave, Glendale, CA 91206",12 Month Lease,https://www.apartments.com/1431-stanley-ave-glendale-ca/q2f1cxx/,"1,596","1,596 Sq Ft",CA,Houses,91206
,"$4,950",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,950'}]",Beverly Hills,"8549 Clifton Way, Beverly Hills, CA 90211",18 Month Lease,https://www.apartments.com/8549-clifton-way-beverly-hills-ca/rbmxdg1/,"1,516","1,516 Sq Ft",CA,Houses,90211
,"$2,800",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Torrance,"704 Border Ave, Torrance, CA 90501",12 Month Lease,https://www.apartments.com/704-border-ave-torrance-ca/2xn3czc/,860,860 Sq Ft,CA,Houses,90501
,,,,"$5,500",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$5,500'}]",Los Angeles,"17166 Kinzie St, Los Angeles, CA 91325",12 Month Lease,https://www.apartments.com/17166-kinzie-st-los-angeles-ca/3yz9p3f/,"3,837","3,837 Sq Ft",CA,Houses,91325
,"$1,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,800'}]",Inglewood,"521 E Buckthorn St, Inglewood, CA 90301",12 Month Lease,https://www.apartments.com/521-e-buckthorn-st-inglewood-ca/ge55cdw/,750,750 Sq Ft,CA,Houses,90301
,"$1,985",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,985'}]",Lawndale,"4025 168th St, Lawndale, CA 90260",12 Month Lease,https://www.apartments.com/4025-168th-st-lawndale-ca/fvstfet/,825,825 Sq Ft,CA,Houses,90260
,"$4,350",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,350'}]",Hermosa Beach,"2144 Monterey Blvd, Hermosa Beach, CA 90254",12 Month Lease,https://www.apartments.com/2144-monterey-blvd-hermosa-beach-ca/ghhzzfx/,875,875 Sq Ft,CA,Houses,90254
,,"$8,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$8,500'}]",West Hollywood,"9023 Phyllis Ave, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/9023-phyllis-ave-west-hollywood-ca/kkpfhs8/,"1,761","1,761 Sq Ft",CA,Houses,90069
,,,"$3,245",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,245'}]",Anaheim,"1009 S Wayside St, Anaheim, CA 92805",12 Month Lease,https://www.apartments.com/1009-s-wayside-st-anaheim-ca/pbxsf4s/,"1,416","1,416 Sq Ft",CA,Houses,92805
,"$2,100",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",Lawndale,"4019 W 160th St, Lawndale, CA 90260",,https://www.apartments.com/4019-w-160th-st-lawndale-ca/spnel15/,875,875 Sq Ft,CA,Houses,90260
,"$5,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$5,800'}]",Santa Monica,"422 Ashland Ave, Santa Monica, CA 90405",12 Month Lease,https://www.apartments.com/422-ashland-ave-santa-monica-ca/d3t3pvk/,"1,100","1,100 Sq Ft",CA,Houses,90405
,,,"$15,000",,Available Now,6 BAs,"[{'bedroom_type': '4 Beds', 'price': '$15,000'}]",Los Angeles,"6030 Linforth Dr, Los Angeles, CA 90068",12 Month Lease,https://www.apartments.com/6030-linforth-dr-los-angeles-ca/8b0ser1/,"5,000","5,000 Sq Ft",CA,Houses,90068
,,,"$3,700",,Nov 1,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,700'}]",Los Angeles,"16316 Shamhart Dr, Los Angeles, CA 91344",,https://www.apartments.com/16316-shamhart-dr-los-angeles-ca/3q279xg/,"2,100","2,100 Sq Ft",CA,Houses,91344
,,,,"$9,000",Available Now,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$9,000'}]",Beverly Hills,"140 S La Peer Dr, Beverly Hills, CA 90211",,https://www.apartments.com/140-s-la-peer-dr-beverly-hills-ca/d2yfpzl/,"2,842","2,842 Sq Ft",CA,Houses,90211
,"$4,950",,,,Dec 1,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,950'}]",Malibu,"3440 Shoreheights Dr, Malibu, CA 90265",1 Month Lease,https://www.apartments.com/3440-shoreheights-dr-malibu-ca/t2j5d9c/,"3,000","3,000 Sq Ft",CA,Houses,90265
,,"$6,495",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,495'}]",Los Angeles,"465 N Croft Ave, Los Angeles, CA 90048",12 Month Lease,https://www.apartments.com/465-n-croft-ave-los-angeles-ca/bfjpbe8/,"1,304","1,304 Sq Ft",CA,Houses,90048
,,"$6,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Manhattan Beach,"551 Marine Ave, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/551-marine-ave-manhattan-beach-ca/csdzgef/,"1,552","1,552 Sq Ft",CA,Houses,90266
,,"$4,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Westchester,"6474 Wynkoop St, Westchester, CA 90045",12 Month Lease,https://www.apartments.com/6474-wynkoop-st-westchester-ca/x6vbbhq/,"1,700","1,700 Sq Ft",CA,Houses,90045
"$1,800",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,800'}]",Burbank,"1516 N Screenland Dr, Burbank, CA 91505",12 Month Lease,https://www.apartments.com/1516-n-screenland-dr-burbank-ca/sx25b14/,450,450 Sq Ft,CA,Houses,91505
,,,"$11,500",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$11,500'}]",Los Angeles,"1051 Chautauqua Blvd, Los Angeles, CA 90272",12 Month Lease,https://www.apartments.com/1051-chautauqua-blvd-los-angeles-ca/rh7kzl3/,"3,468","3,468 Sq Ft",CA,Houses,90272
,,"$3,150",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,150'}]",Los Angeles,"4928 Woodley Ave, Los Angeles, CA 91436",12 Month Lease,https://www.apartments.com/4928-woodley-ave-los-angeles-ca/ge9khrw/,"1,404","1,404 Sq Ft",CA,Houses,91436
,,"$1,400",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$1,400'}]",Frazier Park,"3817 Main Trail, Frazier Park, CA 93225",,https://www.apartments.com/3817-main-trail-frazier-park-ca/gqv3mrw/,"1,100","1,100 Sq Ft",CA,Houses,93225
,,"$4,100",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,100'}]",Rancho Palos Verdes,"27113 Indian Peak Rd, Rancho Palos Verdes, CA 90275",12 Month Lease,https://www.apartments.com/27113-indian-peak-rd-rancho-palos-verdes-ca/2ntt2fb/,"2,100","2,100 Sq Ft",CA,Houses,90275
,,,"$3,500",,Nov 15,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,500'}]",Los Angeles,"17119 Germain St, Los Angeles, CA 91344",12 Month Lease,https://www.apartments.com/17119-germain-st-los-angeles-ca/cvkj85f/,"1,900","1,900 Sq Ft",CA,Houses,91344
,,"$12,000",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$12,000'}]",Malibu,"20560 Pacific Coast Hwy, Malibu, CA 90265",12 Month Lease,https://www.apartments.com/20560-pacific-coast-hwy-malibu-ca/n7sz5xm/,"2,032","2,032 Sq Ft",CA,Houses,90265
,"$3,500",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,500'}]",Los Angeles,"4806 Saloma Ave, Los Angeles, CA 91403",,https://www.apartments.com/4806-saloma-ave-los-angeles-ca/pnmfyqs/,900,900 Sq Ft,CA,Houses,91403
,"$4,600",,,,Nov 6,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,600'}]",Hermosa Beach,"352 27th St, Hermosa Beach, CA 90254",1 Month Lease,https://www.apartments.com/352-27th-st-hermosa-beach-ca/s71dmj5/,"1,273","1,273 Sq Ft",CA,Houses,90254
,,,"$14,500",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$14,500'}]",Manhattan Beach,"815 Crest Dr, Manhattan Beach, CA 90266",1 Month Lease,https://www.apartments.com/815-crest-dr-manhattan-beach-ca/n8x8f6q/,"2,600","2,600 Sq Ft",CA,Houses,90266
,,"$3,399",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,399'}]",Los Angeles,"19204 Friar St, Los Angeles, CA 91335",12 Month Lease,https://www.apartments.com/19204-friar-st-los-angeles-ca/8nwmm71/,"1,500","1,500 Sq Ft",CA,Houses,91335
,,"$3,250",,,Nov 1,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,250'}]",Los Angeles,"23423 Sidlee Pl, Los Angeles, CA 90710",12 Month Lease,https://www.apartments.com/23423-sidlee-pl-los-angeles-ca/pelp9ms/,"1,800","1,800 Sq Ft",CA,Houses,90710
"$1,200",,,,,Nov 1,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,200'}]",Los Angeles,"4275 Grand View Blvd, Los Angeles, CA 90066",3 Month Lease,https://www.apartments.com/4275-grand-view-blvd-los-angeles-ca/rj5qxc1/,125,125 Sq Ft,CA,Houses,90066
,,,"$11,000",,Available Now,4½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$11,000'}]",Los Angeles,"1414 Club View Dr, Los Angeles, CA 90024",12 Month Lease,https://www.apartments.com/1414-club-view-dr-los-angeles-ca/ckhpn5d/,"4,000","4,000 Sq Ft",CA,Houses,90024
,,"$25,000",,,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$25,000'}]",Los Angeles,"17848 Castellammare Dr, Los Angeles, CA 90272",1 Month Lease,https://www.apartments.com/17848-castellammare-dr-los-angeles-ca/tfpvs79/,"4,000","4,000 Sq Ft",CA,Houses,90272
,"$4,000",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,000'}]",Los Angeles,"10643 Blix St, Los Angeles, CA 91602",12 Month Lease,https://www.apartments.com/10643-blix-st-los-angeles-ca/wjj9zgh/,"1,414","1,414 Sq Ft",CA,Houses,91602
,,"$4,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Culver City,"11461 Patom Dr, Culver City, CA 90230",12 Month Lease,https://www.apartments.com/11461-patom-dr-culver-city-ca/vh6gbhe/,"1,420","1,420 Sq Ft",CA,Houses,90230
,"$3,700",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,700'}]",Burbank,"1007 E Angeleno Ave, Burbank, CA 91501",12 Month Lease,https://www.apartments.com/1007-e-angeleno-ave-burbank-ca/7eymrbx/,"1,253","1,253 Sq Ft",CA,Houses,91501
,"$3,850",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,850'}]",Topanga,"1620 Old Topanga Canyon Rd, Topanga, CA 90290",3 Month Lease,https://www.apartments.com/1620-old-topanga-canyon-rd-topanga-ca/c0gqtmd/,"1,000","1,000 Sq Ft",CA,Houses,90290
,"$1,300",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,300'}]",Palm Springs,"546 Calle Amigos, Palm Springs, CA 92264",6 Month Lease,https://www.apartments.com/546-calle-amigos-palm-springs-ca/s2esgf7/,"1,100","1,100 Sq Ft",CA,Houses,92264
,"$2,700",,,,Oct 31,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",Los Angeles,"7726 Ben Ave, Los Angeles, CA 91605",,https://www.apartments.com/7726-ben-ave-los-angeles-ca/v599wqd/,"1,250","1,250 Sq Ft",CA,Houses,91605
,,"$5,900",,,Jan 4,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,900'}]",Manhattan Beach,"3201 Laurel Ave, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/3201-laurel-ave-manhattan-beach-ca/6jhgsvs/,"1,350","1,350 Sq Ft",CA,Houses,90266
,,,"$3,800",,Nov 1,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,800'}]",West Hills,"23263 Gilmore St, West Hills, CA 91307",,https://www.apartments.com/23263-gilmore-st-west-hills-ca/cyn606d/,"1,650","1,650 Sq Ft",CA,Houses,91307
,,"$2,575",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,575'}]",Ventura,"1393 Robin Ave, Ventura, CA 93003",12 Month Lease,https://www.apartments.com/1393-robin-ave-ventura-ca/rgjzq42/,"1,390","1,390 Sq Ft",CA,Houses,93003
"$1,600",,,,,Nov 2,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",Los Angeles,"9920 Hirondelle Ln, Los Angeles, CA 91042",,https://www.apartments.com/9920-hirondelle-ln-los-angeles-ca/m746ebl/,"1,100","1,100 Sq Ft",CA,Houses,91042
,,"$4,300",,,Oct 31,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,300'}]",Glendale,"302 Parkwood Dr, Glendale, CA 91202",12 Month Lease,https://www.apartments.com/302-parkwood-dr-glendale-ca/fepp80r/,"2,506","2,506 Sq Ft",CA,Houses,91202
,,,"$5,000",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,000'}]",Glendale,"2003 Gangi Ln, Glendale, CA 91202",24 Month Lease,https://www.apartments.com/2003-gangi-ln-glendale-ca/y7j0r0r/,"2,800","2,800 Sq Ft",CA,Houses,91202
,"$4,750",,,,Dec 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,750'}]",Los Angeles,"12909 Walsh Ave, Los Angeles, CA 90066",12 Month Lease,https://www.apartments.com/12909-walsh-ave-los-angeles-ca/yf0qcbt/,850,850 Sq Ft,CA,Houses,90066
,"$5,000",,,,Nov 1,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,000'}]",Los Angeles,"813 5th Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/813-5th-ave-los-angeles-ca/q6lh1ry/,"1,300","1,300 Sq Ft",CA,Houses,90291
,,"$5,250",,,Jan 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,250'}]",Toluca Lake,"4721 Cartwright Ave, Toluca Lake, CA 91602",3 Month Lease,https://www.apartments.com/4721-cartwright-ave-toluca-lake-ca/31pzhbf/,"1,500","1,500 Sq Ft",CA,Houses,91602
,,"$4,250",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,250'}]",North Hollywood,"6050 Vantage Ave, North Hollywood, CA 91606",12 Month Lease,https://www.apartments.com/6050-vantage-ave-north-hollywood-ca/8jpcj83/,"1,800","1,800 Sq Ft",CA,Houses,91606
