1 Bed,2 Beds,3 Beds,4 Beds,Bedroom_Info,City_Rent,Full_Address,Property_Name_Rent,Rent_link,State_Rent,Studio,Type,Zip_code
"$2,399 ","$3,449 ",,,"[{'bedroom_type': 'Studio', 'price': '$2,099'}, {'bedroom_type': '1 Bed', 'price': '$2,399'}, {'bedroom_type': '2 Beds', 'price': '$3,449'}]",Los Angeles,"7403 La Tijera Blvd, Los Angeles, CA 90045",7403,https://www.apartments.com/7403-los-angeles-ca/77xr18z/,CA,"$2,099 ",Apartment,90045
"$1,850 ","$2,325 ","$2,900 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,850'}, {'bedroom_type': '2 Beds', 'price': '$2,325'}, {'bedroom_type': '3 Beds', 'price': '$2,900'}]",Van Nuys,"7121 Woodley Ave, Van Nuys, CA 91406",Woodley Sara Apartments,https://www.apartments.com/woodley-sara-apartments-van-nuys-ca/n0jdpyp/,CA,,Apartment,91406
"$2,590 ","$3,600 ",,,"[{'bedroom_type': '1 Bed', 'price': '$2,590'}, {'bedroom_type': '2 Beds', 'price': '$3,600'}]",Milpitas,"650 E Capitol Ave, Milpitas, CA 95035",Capitol 650,https://www.apartments.com/capitol-650-milpitas-ca/p6trx2v/,CA,,Apartment,95035
"$3,083 ","$3,449 ",,,"[{'bedroom_type': 'Studio', 'price': '$2,275'}, {'bedroom_type': '1 Bed', 'price': '$3,083'}, {'bedroom_type': '2 Beds', 'price': '$3,449'}]",Oakland,"570 21st St, Oakland, CA 94612",THE MORAN,https://www.apartments.com/the-moran-oakland-ca/ls3pd4e/,CA,"$2,275 ",Apartment,94612
,,"$2,300 ",,"[{'bedroom_type': '3 Beds', 'price': '$2,300'}]",Santa Maria,"237 McCoy Ln, Santa Maria, CA 93455",Refugio,https://www.apartments.com/refugio-santa-maria-ca/2yrrvrb/,CA,,Apartment,93455
"$3,170 ","$4,625 ","$6,225 ",,"[{'bedroom_type': 'Studio', 'price': '$2,995'}, {'bedroom_type': '1 Bed', 'price': '$3,170'}, {'bedroom_type': '2 Beds', 'price': '$4,625'}, {'bedroom_type': '3 Beds', 'price': '$6,225'}]",Mountain View,"200 Infinity Way, Mountain View, CA 94043",Revela,https://www.apartments.com/revela-mountain-view-ca/qrrgncw/,CA,"$2,995 ",Apartment,94043
"$2,800 ","$3,450 ","$5,125 ",,"[{'bedroom_type': 'Studio', 'price': '$2,350'}, {'bedroom_type': '1 Bed', 'price': '$2,800'}, {'bedroom_type': '2 Beds', 'price': '$3,450'}, {'bedroom_type': '3 Beds', 'price': '$5,125'}]",San Diego,"3200 Paseo Village Way, San Diego, CA 92130",One Paseo Living,https://www.apartments.com/one-paseo-living-san-diego-ca/djmcwtk/,CA,"$2,350 ",Apartment,92130
"$2,200 ",,,,"[{'bedroom_type': 'Studio', 'price': '$1,595'}, {'bedroom_type': '1 Bed', 'price': '$2,200'}]",Sacramento,"1827 J St, Sacramento, CA 95811",19J,https://www.apartments.com/19j-sacramento-ca/zg89pex/,CA,"$1,595 ",Apartment,95811
"$1,650 ","$2,290 ","$2,660 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,650'}, {'bedroom_type': '2 Beds', 'price': '$2,290'}, {'bedroom_type': '3 Beds', 'price': '$2,660'}]",Corona,"2804 Fashion Dr, Corona, CA 92883",Terrano,https://www.apartments.com/terrano-corona-ca/18b1417/,CA,,Apartment,92883
,"$2,500 ","$2,750 ",,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}, {'bedroom_type': '3 Beds', 'price': '$2,750'}]",American Canyon,"100 Toscana Dr, American Canyon, CA 94503",THE VILLAGE AT VINTAGE RANCH,https://www.apartments.com/the-village-at-vintage-ranch-american-canyon-ca/ngmdtrm/,CA,,Apartment,94503
"$1,660 ","$2,050 ","$2,620 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,660'}, {'bedroom_type': '2 Beds', 'price': '$2,050'}, {'bedroom_type': '3 Beds', 'price': '$2,620'}]",Murrieta,"35995 Mitchell Rd, Murrieta, CA 92562",Mitchell Place,https://www.apartments.com/mitchell-place-murrieta-ca/lv8wj6e/,CA,,Apartment,92562
"$2,234 ","$2,463 ","$2,677 ","$3,148 ","[{'bedroom_type': '1 Bed', 'price': '$2,234'}, {'bedroom_type': '2 Beds', 'price': '$2,463'}, {'bedroom_type': '3 Beds', 'price': '$2,677'}, {'bedroom_type': '4 Beds', 'price': '$3,148'}]",Chino Hills,"15920 Pomona Rincon Rd, Chino Hills, CA 91709",Santa Barbara At Chino Hills,https://www.apartments.com/santa-barbara-at-chino-hills-chino-hills-ca/spddyz7/,CA,,Apartment,91709
"$1,690 ","$1,920 ","$2,365 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,690'}, {'bedroom_type': '2 Beds', 'price': '$1,920'}, {'bedroom_type': '3 Beds', 'price': '$2,365'}]",Roseville,"1900 Blue Oaks Blvd, Roseville, CA 95747",Harvest at Fiddyment Ranch,https://www.apartments.com/harvest-at-fiddyment-ranch-roseville-ca/8vs1fp2/,CA,,Apartment,95747
"$2,674 ","$3,707 ","$5,801 ",,"[{'bedroom_type': 'Studio', 'price': '$2,487'}, {'bedroom_type': '1 Bed', 'price': '$2,674'}, {'bedroom_type': '2 Beds', 'price': '$3,707'}, {'bedroom_type': '3 Beds', 'price': '$5,801'}]",San Diego,"4275 Mission Bay Dr, San Diego, CA 92109",Jefferson Pacific Beach,https://www.apartments.com/jefferson-pacific-beach-san-diego-ca/kzbrk3c/,CA,"$2,487 ",Apartment,92109
"$1,844 ","$2,160 ",,,"[{'bedroom_type': 'Studio', 'price': '$1,859'}, {'bedroom_type': '1 Bed', 'price': '$1,844'}, {'bedroom_type': '2 Beds', 'price': '$2,160'}]",Vista,"710 Breeze Hill Rd, Vista, CA 92081",Breeze Hill,https://www.apartments.com/breeze-hill-vista-ca/59r6evm/,CA,"$1,859 ",Apartment,92081
"$1,735 ","$2,125 ","$2,360 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,735'}, {'bedroom_type': '2 Beds', 'price': '$2,125'}, {'bedroom_type': '3 Beds', 'price': '$2,360'}]",Moreno Valley,"12406 Clark St, Moreno Valley, CA 92557",Sorano Apartments,https://www.apartments.com/sorano-apartments-moreno-valley-ca/3mk4mxf/,CA,,Apartment,92557
"$2,160 ","$2,960 ","$3,750 ",,"[{'bedroom_type': 'Studio', 'price': '$1,995'}, {'bedroom_type': '1 Bed', 'price': '$2,160'}, {'bedroom_type': '2 Beds', 'price': '$2,960'}, {'bedroom_type': '3 Beds', 'price': '$3,750'}]",Laguna Niguel,"26033 Getty Dr, Laguna Niguel, CA 92677",BROADSTONE VILARA,https://www.apartments.com/broadstone-vilara-laguna-niguel-ca/tc5zfv8/,CA,"$1,995 ",Apartment,92677
"$1,705 ","$2,175 ",,,"[{'bedroom_type': 'Studio', 'price': '$1,620'}, {'bedroom_type': '1 Bed', 'price': '$1,705'}, {'bedroom_type': '2 Beds', 'price': '$2,175'}]",Riverside,"3050 Mission Inn Ave, Riverside, CA 92507",Mission Lofts,https://www.apartments.com/mission-lofts-riverside-ca/41rehmk/,CA,"$1,620 ",Apartment,92507
"$2,120 ","$2,595 ",,,"[{'bedroom_type': '1 Bed', 'price': '$2,120'}, {'bedroom_type': '2 Beds', 'price': '$2,595'}]",Escondido,"650 N Centre City Pky, Escondido, CA 92025",Alcove,https://www.apartments.com/alcove-escondido-ca/cn54rke/,CA,,Apartment,92025
"$3,550 ","$4,250 ","$6,075 ",,"[{'bedroom_type': '1 Bed', 'price': '$3,550'}, {'bedroom_type': '2 Beds', 'price': '$4,250'}, {'bedroom_type': '3 Beds', 'price': '$6,075'}]",Oakland,"447 17th St, Oakland, CA 94612",17th & Broadway,https://www.apartments.com/17th-broadway-oakland-ca/f6jbmws/,CA,,Apartment,94612
"$3,802 ","$4,935 ",,,"[{'bedroom_type': 'Studio', 'price': '$3,535'}, {'bedroom_type': '1 Bed', 'price': '$3,802'}, {'bedroom_type': '2 Beds', 'price': '$4,935'}]",Mountain View,"2270 El Camino Real, Mountain View, CA 94040",Novo,https://www.apartments.com/novo-mountain-view-ca/xkdmktn/,CA,"$3,535 ",Apartment,94040
"$2,175 ","$2,715 ","$4,185 ",,"[{'bedroom_type': 'Studio', 'price': '$1,935'}, {'bedroom_type': '1 Bed', 'price': '$2,175'}, {'bedroom_type': '2 Beds', 'price': '$2,715'}, {'bedroom_type': '3 Beds', 'price': '$4,185'}]",Anaheim,"1921 Union St, Anaheim, CA 92805",Jefferson Edge at Platinum Park,https://www.apartments.com/jefferson-edge-at-platinum-park-anaheim-ca/kfnybwb/,CA,"$1,935 ",Apartment,92805
,"$2,685 ","$2,850 ",,"[{'bedroom_type': '2 Beds', 'price': '$2,685'}, {'bedroom_type': '3 Beds', 'price': '$2,850'}]",San Marcos,"152 N Twin Oaks Valley Rd, San Marcos, CA 92069",Anden,https://www.apartments.com/anden-san-marcos-ca/39qr27d/,CA,,Apartment,92069
,"$5,465 ","$5,975 ",,"[{'bedroom_type': '1 Bed', 'price': None}, {'bedroom_type': '2 Beds', 'price': '$5,465'}, {'bedroom_type': '3 Beds', 'price': '$5,975'}]",Calabasas,"4240 Las Virgenes Rd, Calabasas, CA 91302",Paxton Calabasas,https://www.apartments.com/paxton-calabasas-calabasas-ca/lvnb31e/,CA,,Apartment,91302
"$1,680 ","$1,950 ","$2,430 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,680'}, {'bedroom_type': '2 Beds', 'price': '$1,950'}, {'bedroom_type': '3 Beds', 'price': '$2,430'}]",Redlands,"27431 San Bernardino Ave, Redlands, CA 92374",The Summit,https://www.apartments.com/the-summit-redlands-ca/r47z7j1/,CA,,Apartment,92374
"$1,750 ","$2,275 ","$3,300 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}, {'bedroom_type': '2 Beds', 'price': '$2,275'}, {'bedroom_type': '3 Beds', 'price': '$3,300'}]",Chula Vista,"1925 Avenida Escaya, Chula Vista, CA 91913",The Residences at Escaya,https://www.apartments.com/the-residences-at-escaya-chula-vista-ca/yx046fs/,CA,,Apartment,91913
"$1,525 ","$1,765 ","$2,040 ",,"[{'bedroom_type': '1 Bed', 'price': '$1,525'}, {'bedroom_type': '2 Beds', 'price': '$1,765'}, {'bedroom_type': '3 Beds', 'price': '$2,040'}]",Folsom,"1780 Creekside Dr, Folsom, CA 95630",The Falls at Willow Creek,https://www.apartments.com/the-falls-at-willow-creek-folsom-ca/fcsfr7r/,CA,,Apartment,95630
"$1,826 ","$1,971 ",,,"[{'bedroom_type': '1 Bed', 'price': '$1,826'}, {'bedroom_type': '2 Beds', 'price': '$1,971'}]",Carlsbad,"3402 Calle Odessa, Carlsbad, CA 92009",Santa Fe Ranch,https://www.apartments.com/santa-fe-ranch-carlsbad-ca/ed6q78m/,CA,,Apartment,92009
"$2,017 ","$2,624 ",,,"[{'bedroom_type': 'Studio', 'price': '$1,949'}, {'bedroom_type': '1 Bed', 'price': '$2,017'}, {'bedroom_type': '2 Beds', 'price': '$2,624'}]",Anaheim,"1815 S Westside Dr, Anaheim, CA 92805",Core,https://www.apartments.com/core-anaheim-ca/hpttbz2/,CA,"$1,949 ",Apartment,92805
"$2,162 ","$2,461 ",,,"[{'bedroom_type': '1 Bed', 'price': '$2,162'}, {'bedroom_type': '2 Beds', 'price': '$2,461'}]",Westlake Village,"973-986 Westcreek Ln, Westlake Village, CA 91362",Westcreek Apartments,https://www.apartments.com/westcreek-apartments-westlake-village-ca/f7hz5nr/,CA,,Apartment,91362
"$1,232 ","$1,395 ","$1,731 ",,"[{'bedroom_type': 'Studio', 'price': '$1,166'}, {'bedroom_type': '1 Bed', 'price': '$1,232'}, {'bedroom_type': '2 Beds', 'price': '$1,395'}, {'bedroom_type': '3 Beds', 'price': '$1,731'}]",Sacramento,"941 43rd Ave, Sacramento, CA 95831",Davenport,https://www.apartments.com/davenport-sacramento-ca/ppzz9pr/,CA,"$1,166 ",Apartment,95831
"$2,290 ","$3,256 ",,,"[{'bedroom_type': 'Studio', 'price': '$2,079'}, {'bedroom_type': '1 Bed', 'price': '$2,290'}, {'bedroom_type': '2 Beds', 'price': '$3,256'}]",Glendale,"318 W Wilson Ave, Glendale, CA 91203",Harrison,https://www.apartments.com/harrison-glendale-ca/bwf9tt8/,CA,"$2,079 ",Apartment,91203
"$2,306 ","$2,440 ","$3,895 ",,"[{'bedroom_type': '1 Bed', 'price': '$2,306'}, {'bedroom_type': '2 Beds', 'price': '$2,440'}, {'bedroom_type': '3 Beds', 'price': '$3,895'}]",Woodland Hills,"6250 Canoga Ave, Woodland Hills, CA 91367",Triana Apartments,https://www.apartments.com/triana-apartments-woodland-hills-ca/m6n342h/,CA,,Apartment,91367
"$2,248 ","$2,642 ",,,"[{'bedroom_type': 'Studio', 'price': '$1,926'}, {'bedroom_type': '1 Bed', 'price': '$2,248'}, {'bedroom_type': '2 Beds', 'price': '$2,642'}]",Pleasanton,"6250 Stoneridge Mall Rd, Pleasanton, CA 94588",Stoneridge,https://www.apartments.com/stoneridge-pleasanton-ca/hml8fe3/,CA,"$1,926 ",Apartment,94588
