Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$1,295,000","2427 Nina St, West Covina, CA 91792",2427 Nina St,WestCovina,CA,91792,9,5,"4,050",null,null,Multiple Occupancy,1976,Covered,$180/mo,"$1,260,065",null,$320,https://www.zillow.com/homedetails/2427-Nina-St-West-Covina-CA-91792/21688275_zpid/
,"$695,111","3726 E 14th St, Long Beach, CA 90804",3726 E 14th St,LongBeach,CA,90804,3,2,"1,368",null,null,Multiple Occupancy,1923,Covered,null,"$695,111","$2,000/mo",$508,https://www.zillow.com/homedetails/3726-E-14th-St-Long-Beach-CA-90804/21221634_zpid/
,"$1,200,000","1259 S Hudson Ave, Los Angeles, CA 90019",1259 S Hudson Ave,LosAngeles,CA,90019,4,2,"1,852",null,null,Multiple Occupancy,1926,"Garage - Attached, Covered",null,"$1,200,003","$3,109/mo",$648,https://www.zillow.com/homedetails/1259-S-Hudson-Ave-Los-Angeles-CA-90019/20606726_zpid/
,"$6,995,000","2560-2562 Vallejo St, San Francisco, CA 94123",2560-2562 Vallejo St,SanFrancisco,CA,94123,8,5,--,null,null,Multiple Occupancy,1910,Garage - Attached,null,"$6,845,090",null,null,https://www.zillow.com/homedetails/2560-2562-Vallejo-St-San-Francisco-CA-94123/2077385476_zpid/
,"$650,000","18140 Grand Ave, Lake Elsinore, CA 92530",18140 Grand Ave,LakeElsinore,CA,92530,3,4,"1,400",null,null,Multiple Occupancy,1948,Covered,null,"$650,002",null,$464,https://www.zillow.com/homedetails/18140-Grand-Ave-Lake-Elsinore-CA-92530/2077609289_zpid/
,"$1,295,000","551 Foam St, Monterey, CA 93940",551 Foam St,Monterey,CA,93940,--,--,"2,913",null,null,Multiple Occupancy,1981,"Garage - Attached, Covered",null,"$1,276,231","$3,295/mo",$445,https://www.zillow.com/homedetails/551-Foam-St-Monterey-CA-93940/241536294_zpid/
,"$39,900","Corner 9th And L St, Arcata, CA 95521",Corner 9th And L St,Arcata,CA,95521,--,--,--,null,null,Multiple Occupancy,No Data,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/Corner-9th-And-L-St-Arcata-CA-95521/2077357305_zpid/
,"$1,295,000","3615 Mosswood Dr, Lafayette, CA 94549",3615 Mosswood Dr,Lafayette,CA,94549,--,--,"1,950",null,null,Multiple Occupancy,1948,"Garage - Detached, Covered",null,"$1,300,913",null,$664,https://www.zillow.com/homedetails/3615-Mosswood-Dr-Lafayette-CA-94549/2076857097_zpid/
,"$590,000","2052 Esther Dr, Modesto, CA 95350",2052 Esther Dr,Modesto,CA,95350,9,--,--,null,null,Multiple Occupancy,1965,0 spaces,null,"$589,669",null,null,https://www.zillow.com/homedetails/2052-Esther-Dr-Modesto-CA-95350/2076835898_zpid/
,"$450,000","560 Wallace Ave, Vallejo, CA 94590",560 Wallace Ave,Vallejo,CA,94590,2,3,--,null,null,Multiple Occupancy,1960,0 spaces,null,"$455,592","$1,975/mo",null,https://www.zillow.com/homedetails/560-Wallace-Ave-Vallejo-CA-94590/247629038_zpid/
,"$959,000","7351 La Mesita Pl, La Mesa, CA 91942",7351 La Mesita Pl,LaMesa,CA,91942,6,4,"3,028",null,null,Multiple Occupancy,1940,Covered,null,"$959,006","$2,295/mo",$317,https://www.zillow.com/homedetails/7351-La-Mesita-Pl-La-Mesa-CA-91942/295355798_zpid/
,"$346,000","675 River Rd, San Miguel, CA 93451",675 River Rd,SanMiguel,CA,93451,2,2,"1,284",null,null,Multiple Occupancy,1940,"Off-street, Covered",null,"$341,981","$2,340/mo",$269,https://www.zillow.com/homedetails/675-River-Rd-San-Miguel-CA-93451/122245576_zpid/
,"$650,000","29705 Avenida La Paz #&-B, Cathedral City, CA 92234",29705 Avenida La Paz #&-B,CathedralCity,CA,92234,6,4,"3,307",null,null,Multiple Occupancy,1996,"Garage - Attached, Covered",null,"$650,001",null,$197,https://www.zillow.com/homedetails/29705-Avenida-La-Paz-B-Cathedral-City-CA-92234/2076769877_zpid/
,"$849,000","3344 Lakeshore Blvd, Lakeport, CA 95453",3344 Lakeshore Blvd,Lakeport,CA,95453,15,13,"10,000",null,null,Multiple Occupancy,1900,0 spaces,null,"$822,674",null,$85,https://www.zillow.com/homedetails/3344-Lakeshore-Blvd-Lakeport-CA-95453/2077200911_zpid/
,"$775,000","384 Walnut Ave, Long Beach, CA 90802",384 Walnut Ave,LongBeach,CA,90802,4,4,"1,980",null,null,Multiple Occupancy,1922,0 spaces,null,"$775,108","$2,400/mo",$391,https://www.zillow.com/homedetails/384-Walnut-Ave-Long-Beach-CA-90802/21238385_zpid/
,"$1,979,000","1001 Columbia St, Santa Cruz, CA 95060",1001 Columbia St,SantaCruz,CA,95060,--,--,"3,400",null,null,Multiple Occupancy,1972,"Carport, Garage - Attached, Covered",null,"$2,032,486","$4,500/mo",$582,https://www.zillow.com/homedetails/1001-Columbia-St-Santa-Cruz-CA-95060/16105035_zpid/
,"$1,390,000","531 58th St, Oakland, CA 94609",531 58th St,Oakland,CA,94609,5,2,"3,168",null,null,Multiple Occupancy,1932,"Garage, Garage - Attached, Covered",null,"$1,472,858","$3,100/mo",$439,https://www.zillow.com/homedetails/531-58th-St-Oakland-CA-94609/24753897_zpid/
,"$295,000","1007 W University Ave, Fresno, CA 93705",1007 W University Ave,Fresno,CA,93705,4,2,"1,433",null,null,Multiple Occupancy,1946,"Garage, Garage - Detached, Covered",null,"$295,547","$1,250/mo",$206,https://www.zillow.com/homedetails/1007-W-University-Ave-Fresno-CA-93705/18740083_zpid/
,"$1,358,000","1837 W Glenoaks Ave, Anaheim, CA 92801",1837 W Glenoaks Ave,Anaheim,CA,92801,12,12,"4,443",null,null,Multiple Occupancy,1968,"Carport, Garage - Attached, Garage - Detached, Off-street, On-street, Covered",null,"$1,344,788","$2,325/mo",$306,https://www.zillow.com/homedetails/1837-W-Glenoaks-Ave-Anaheim-CA-92801/25346031_zpid/
,"$398,000","3811 20th Ave, Sacramento, CA 95820",3811 20th Ave,Sacramento,CA,95820,2,--,"1,706",null,null,Multiple Occupancy,1980,"Garage, Garage - Detached, Covered",null,"$400,449","$1,888/mo",$233,https://www.zillow.com/homedetails/3811-20th-Ave-Sacramento-CA-95820/25809232_zpid/
,"$609,500","1643 W 60th Pl, Los Angeles, CA 90047",1643 W 60th Pl,LosAngeles,CA,90047,4,2,"2,014",null,null,Multiple Occupancy,1927,"Garage - Detached, Covered",null,"$614,923","$2,350/mo",$303,https://www.zillow.com/homedetails/1643-W-60th-Pl-Los-Angeles-CA-90047/20927419_zpid/
,"$3,400,000","1980 Chickasaw Ave, Los Angeles, CA 90041",1980 Chickasaw Ave,LosAngeles,CA,90041,13,9,"7,205",null,null,Multiple Occupancy,1969,"Carport, Covered",null,"$3,182,672","$2,495/mo",$472,https://www.zillow.com/homedetails/1980-Chickasaw-Ave-Los-Angeles-CA-90041/250338498_zpid/
,"$679,000","2932 S Denison Ave, San Pedro, CA 90731",2932 S Denison Ave,SanPedro,CA,90731,3,2,"1,340",null,null,Multiple Occupancy,1923,0 spaces,null,"$692,215","$2,300/mo",$507,https://www.zillow.com/homedetails/2932-S-Denison-Ave-San-Pedro-CA-90731/21313308_zpid/
,"$375,000","820/824 Summer St #312, Eureka, CA 95501",820/824 Summer St #312,Eureka,CA,95501,--,--,"3,816",null,null,Multiple Occupancy,1893,0 spaces,null,"$368,797",null,$98,https://www.zillow.com/homedetails/820-824-Summer-St-312-Eureka-CA-95501/2077421378_zpid/
,"$999,995","935 S Ferris Ave, Los Angeles, CA 90022",935 S Ferris Ave,LosAngeles,CA,90022,8,4,"3,067",null,null,Multiple Occupancy,1972,"Carport, Covered",null,"$999,996","$2,250/mo",$326,https://www.zillow.com/homedetails/935-S-Ferris-Ave-Los-Angeles-CA-90022/20655798_zpid/
,"$1,200,000","405-407 S 3rd Ave #2, La Puente, CA 91746",405-407 S 3rd Ave #2,LaPuente,CA,91746,6,4,"3,031",null,null,Multiple Occupancy,1961,Covered,null,"$1,194,947",null,$396,https://www.zillow.com/homedetails/405-407-S-3rd-Ave-2-La-Puente-CA-91746/2077373586_zpid/
,"$89,000","840 S Lyon Ave, Hemet, CA 92543",840 S Lyon Ave,Hemet,CA,92543,1,1,460,null,null,Multiple Occupancy,1961,"Carport, Garage - Attached, Covered",$122/mo,"$81,656","$1,185/mo",$193,https://www.zillow.com/homedetails/840-S-Lyon-Ave-Hemet-CA-92543/17977331_zpid/
,"$1,100,000","5255 Mill Creek Rd, Healdsburg, CA 95448",5255 Mill Creek Rd,Healdsburg,CA,95448,8,5,"1,637",null,null,Multiple Occupancy,1983,0 spaces,null,"$1,101,573","$3,500/mo",$672,https://www.zillow.com/homedetails/5255-Mill-Creek-Rd-Healdsburg-CA-95448/15823458_zpid/
,"$1,795,000","416-418 Linden St, San Francisco, CA 94102",416-418 Linden St,SanFrancisco,CA,94102,3,2,"2,200",null,null,Multiple Occupancy,1909,0 spaces,null,"$1,795,002",null,$816,https://www.zillow.com/homedetails/416-418-Linden-St-San-Francisco-CA-94102/2077340306_zpid/
